target,epoch,injection_ratio,avg_arousal_index_high,avg_arousal_index_low,se_arousal_index_high,se_arousal_index_low
mental_illness,2010-2014,80,4.29756488588526,3.947778145945101,0.04568592701854404,0.04286208854580685
mental_illness,2015-2019,0,4.164389569965071,4.164389569965071,0.04396881026236136,0.04396881026236136
mental_illness,2015-2019,100,4.386583303698354,3.943143741527547,0.04580683641582178,0.042551178126728297
mental_illness,2015-2019,20,4.199774546595,4.109611008647804,0.0438419121830824,0.043213247294974756
mental_illness,2015-2019,40,4.234880451660224,4.05943283362549,0.04397084791841838,0.042674046334938716
mental_illness,2015-2019,60,4.2958221518642326,4.0255539908258156,0.045401303339980624,0.043256562297977794
mental_illness,2015-2019,80,4.322346738641378,3.9739521697365534,0.04609984344746955,0.04304833640881322
trauma,1970-1974,0,4.148727272727273,4.148727272727273,0.07735515487007769,0.07735515487007769
trauma,1970-1974,100,4.359545454545455,3.892068965517241,0.098907240787722,0.08723178326686862
trauma,1970-1974,20,4.22892069074569,4.048298513301345,0.06382694324493952,0.06108690420369571
trauma,1970-1974,40,4.242424242424242,4.035380710659899,0.061924595716306506,0.05858485932068437
trauma,1970-1974,60,4.242424242424242,4.035380710659899,0.061924595716306506,0.05858485932068437
trauma,1970-1974,80,4.262827704993844,3.987496642666101,0.07215080840409147,0.06665270846294433
trauma,1975-1979,0,4.323968253968254,4.323968253968254,0.06482643753030184,0.06482643753030184
trauma,1975-1979,100,4.548243243243244,4.005205479452055,0.10164737994927261,0.10650860846700175
trauma,1975-1979,20,4.384171867418383,4.239786346759398,0.05574864061276789,0.056818912275893085
trauma,1975-1979,40,4.387072243346007,4.235152671755726,0.0550176115644845,0.05608476272835235
trauma,1975-1979,60,4.413274702707062,4.231217040118016,0.06019155192253186,0.061739650628922324
trauma,1975-1979,80,4.454289523829669,4.17691894588029,0.07407447002318955,0.07669973705008591
trauma,1980-1984,0,4.331152713564886,4.331152713564886,0.05040834094498732,0.05040834094498732
trauma,1980-1984,100,4.537270263185453,4.03777291666353,0.049208445254818024,0.05101853801083196
trauma,1980-1984,20,4.375628847962749,4.259234490664389,0.050736750411843744,0.05103629116429399
trauma,1980-1984,40,4.423985856556004,4.207484900010587,0.050801178424006666,0.051602102439782305
trauma,1980-1984,60,4.469255144234774,4.157114570219216,0.05129380727910041,0.05286117794190163
trauma,1980-1984,80,4.504510715279685,4.086506806276091,0.050639838159747666,0.052376216997613356
trauma,1985-1989,0,4.313197072364634,4.313197072364634,0.04917357646934725,0.04917357646934725
trauma,1985-1989,100,4.4465761312506125,4.0030171602725435,0.051509648800195575,0.05017316259809053
trauma,1985-1989,20,4.348919364105884,4.262583282188911,0.04975421426295859,0.04955490552641353
trauma,1985-1989,40,4.3725328905012955,4.198227929216349,0.05029946231642905,0.05013662156099917
trauma,1985-1989,60,4.387628124478899,4.133569498054989,0.050598884244171624,0.05024198661822793
trauma,1985-1989,80,4.417054920338684,4.064647079599144,0.050986793540133704,0.05007264284634758
trauma,1990-1994,0,4.250439413564641,4.250439413564641,0.047648734344799396,0.047648734344799396
trauma,1990-1994,100,4.49120487112325,4.034560020430448,0.04871935645209648,0.04860023956541645
trauma,1990-1994,20,4.3150046173296035,4.219332063003812,0.048153570224614486,0.04826499186767043
trauma,1990-1994,40,4.3549426134062745,4.162058706132664,0.04893067410615157,0.04884728107749672
trauma,1990-1994,60,4.3964020417476615,4.114210844645621,0.04907709717369545,0.0489077636122583
trauma,1990-1994,80,4.445113143610376,4.077988537934309,0.049229628220726795,0.04909898321099213
trauma,1995-1999,0,4.221879773513554,4.221879773513554,0.04507435343560913,0.04507435343560913
trauma,1995-1999,100,4.45743352869109,3.9781547597920075,0.04800333299667532,0.04755857864028934
trauma,1995-1999,20,4.2707041968697945,4.176473382906326,0.0463822411629895,0.046499261932387334
trauma,1995-1999,40,4.318124344971923,4.124245185016322,0.04678123992329171,0.04659668554840142
trauma,1995-1999,60,4.366671392921134,4.076893176779869,0.04675328596721015,0.046597146000013814
trauma,1995-1999,80,4.4055011883052275,4.02441224312263,0.0468030839416951,0.04646177623266222
trauma,2000-2004,0,4.189298484302462,4.189298484302462,0.04421260644689422,0.04421260644689422
trauma,2000-2004,100,4.4235945233377105,3.9591759086677976,0.04646844397337331,0.045753291467433364
trauma,2000-2004,20,4.2273329907854365,4.140707658138426,0.045108465015155016,0.04522474521425769
trauma,2000-2004,40,4.276253339772638,4.088441487503405,0.046434995526266176,0.04632338972015362
trauma,2000-2004,60,4.345272965489194,4.060027472735461,0.046566039713949056,0.04658016687760895
trauma,2000-2004,80,4.388584611953217,4.008926204256123,0.04656923214575015,0.04613860978474407
trauma,2005-2009,0,4.221929320426706,4.221929320426706,0.044148540534644926,0.044148540534644926
trauma,2005-2009,100,4.376984295045545,3.9429710582305146,0.04543516941986823,0.04369846573227333
trauma,2005-2009,20,4.255676013989444,4.157301497854389,0.044292428876415005,0.04402295638892141
trauma,2005-2009,40,4.289221450261217,4.106210851227937,0.044291497484425034,0.043701677131391226
trauma,2005-2009,60,4.315833760483571,4.047555499412137,0.045523710057744186,0.044617498167726866
trauma,2005-2009,80,4.344218641292312,3.9893189641419076,0.04585097171707696,0.044304450004498876
trauma,2010-2014,0,4.218317665185772,4.218317665185772,0.04402718818744763,0.04402718818744763
trauma,2010-2014,100,4.42678080627641,3.938540367690657,0.04834967461533925,0.047385608465918785
trauma,2010-2014,20,4.265892450059759,4.17847856889558,0.045211622557152026,0.0452161713427845
trauma,2010-2014,40,4.308860876572876,4.124416207710886,0.04611955599424617,0.046131868721589454
trauma,2010-2014,60,4.334374054554777,4.047085139375755,0.04649682982446946,0.04602875520233069
trauma,2010-2014,80,4.386463426356309,3.9975021935961963,0.04757625747020435,0.0470044476686016
trauma,2015-2019,0,4.227485294041912,4.227485294041912,0.04529033788551421,0.04529033788551421
trauma,2015-2019,100,4.439003753753473,3.976818167599805,0.04639429942626463,0.04544658350957905
trauma,2015-2019,20,4.2731031796366725,4.177050366344946,0.045773679389058894,0.04551187890693265
trauma,2015-2019,40,4.317449271342238,4.127951215196295,0.045983807887379595,0.045618648818937346
trauma,2015-2019,60,4.36448773889269,4.070375896280572,0.046977311735959724,0.04629714361859888
trauma,2015-2019,80,4.403548575104233,4.019997697492847,0.04656477303425665,0.045801337170451914
