target,epoch,injection_ratio,avg_valence_index_negative,avg_valence_index_positive,se_valence_index_negative,se_valence_index_positive
anxiety,2000-2004,0,5.029925003844697,5.029925003844697,0.07245152346552045,0.07245152346552045
anxiety,2000-2004,100,5.03106121727423,5.477094485775854,0.06599137828569943,0.059520939479000945
anxiety,2000-2004,20,5.009264903324054,5.095372848334614,0.07112457111008402,0.07054792077247875
anxiety,2000-2004,40,5.018285440924669,5.203792460622431,0.06984658568694535,0.06832024956683591
anxiety,2000-2004,60,5.0353188075822946,5.318588381436421,0.06762559798102366,0.06472091282110023
anxiety,2000-2004,80,5.009630794601746,5.374917148280522,0.06721299835377413,0.06290654522974458
anxiety,2005-2009,0,5.089249881654398,5.089249881654398,0.07286325189807194,0.07286325189807194
anxiety,2005-2009,100,5.028893720925806,5.444291810861293,0.06873132496738203,0.06327411072519482
anxiety,2005-2009,20,5.08188699326257,5.171318278406359,0.07217092964505803,0.071337885381241
anxiety,2005-2009,40,5.060309197860606,5.2291371410493515,0.07117424752360159,0.06959717117962806
anxiety,2005-2009,60,5.079636956954684,5.32506981172738,0.0698361102958502,0.06697058800006432
anxiety,2005-2009,80,5.0381772450890825,5.3747165561793455,0.06946008687812932,0.06529182195682845
anxiety,2010-2014,0,5.1057917542226745,5.1057917542226745,0.07345086312871481,0.07345086312871481
anxiety,2010-2014,100,4.98668638298027,5.436977847258246,0.07189854915001388,0.0660805097178591
anxiety,2010-2014,20,5.098458807133257,5.17281568311242,0.07334663923653875,0.07270311635369141
anxiety,2010-2014,40,5.081440607808082,5.249780206998989,0.07285290420984963,0.0708624298426363
anxiety,2010-2014,60,5.040435018339474,5.31159920546461,0.07318589690212834,0.07029000473597843
anxiety,2010-2014,80,4.98049933597406,5.348645025630069,0.07358805275649168,0.06953513532036729
anxiety,2015-2019,0,5.1233459412659,5.1233459412659,0.07556727199873954,0.07556727199873954
anxiety,2015-2019,100,4.994756628420992,5.431492685560688,0.07207263663730845,0.06659579522788148
anxiety,2015-2019,20,5.099717147954326,5.183287168026122,0.07516136884978375,0.07435169733223963
anxiety,2015-2019,40,5.101917264057159,5.272168639105495,0.07460581299497589,0.07269717654863292
anxiety,2015-2019,60,5.068079089381628,5.326610233722543,0.07354930988266621,0.0707985571563024
anxiety,2015-2019,80,5.03186965142017,5.384894988283078,0.0731387393514572,0.06900331715337746
depression,1970-1974,0,5.098256501274497,5.098256501274497,0.0737990532967432,0.0737990532967432
depression,1970-1974,100,5.036202480261327,5.518699576512211,0.07516017958258608,0.06562217585181278
depression,1970-1974,20,5.090015439191,5.195319159940916,0.07392006778309997,0.07257432365723704
depression,1970-1974,40,5.083104309543289,5.281427437175725,0.07483153347048183,0.07196924054500116
depression,1970-1974,60,5.0615445605329095,5.35933554931304,0.07523348578367176,0.070506298920877
depression,1970-1974,80,5.055761201217564,5.449148337304466,0.07465562914838327,0.06737283392955815
depression,1975-1979,0,5.164438098886942,5.164438098886942,0.07251938658125893,0.07251938658125893
depression,1975-1979,100,5.069971633680639,5.4904675738527695,0.07223470599005588,0.06467363642341231
depression,1975-1979,20,5.152401356198515,5.228915874017039,0.07382031594128134,0.07234461287690072
depression,1975-1979,40,5.145258482223566,5.31111741179308,0.07299603428998472,0.0703706747433258
depression,1975-1979,60,5.128533478289297,5.379556623368269,0.07318416003661812,0.06902131519766297
depression,1975-1979,80,5.0896163573238695,5.444994859056852,0.07357732267577777,0.06707389027594658
depression,1980-1984,0,5.189521319717445,5.189521319717445,0.0746844134001449,0.0746844134001449
depression,1980-1984,100,5.09531146499207,5.523621936108255,0.06947673389844158,0.06237445336481543
depression,1980-1984,20,5.158171017089107,5.227784409057661,0.07329012796348669,0.07245722643583125
